,Rule,Transaction,Antecedent,Consequent,Support,Confidence,Lift
185,{Many_High school or higher -> Low_Noise},"['Many_High school or higher', 'Low_Noise']",Many_High school or higher,Low_Noise,0.21161340607950116,0.8779304769603881,1.0129359729677858
186,{Many_Hispanic or Latino population -> Low_Noise},"['Many_Hispanic or Latino population', 'Low_Noise']",Many_Hispanic or Latino population,Low_Noise,0.22038191738113797,0.8815276695245519,1.0170863309352518
187,{Many_Unemployed -> Low_Noise},"['Many_Unemployed', 'Low_Noise']",Many_Unemployed,Low_Noise,0.20946999220576773,0.8558917197452229,0.9875081622600009
188,{Many_White population -> Low_Noise},"['Many_White population', 'Low_Noise']",Many_White population,Low_Noise,0.21921278254091972,0.8830455259026688,1.018837598680867
189,{Many_atm -> Low_Noise},"['Many_atm', 'Low_Noise']",Many_atm,Low_Noise,0.18238503507404522,0.8764044943820225,1.011175329399402
190,{Many_bank -> Low_Noise},"['Many_bank', 'Low_Noise']",Many_bank,Low_Noise,0.12100545596258769,0.8518518518518519,0.9828470556887823
191,{Many_bar -> Low_Noise},"['Many_bar', 'Low_Noise']",Many_bar,Low_Noise,0.17283710054559626,0.8773491592482691,1.0122652619743968
192,{Many_beauty_salon -> Low_Noise},"['Many_beauty_salon', 'Low_Noise']",Many_beauty_salon,Low_Noise,0.18219017926734216,0.8657407407407406,0.9988717359445775
193,{Many_bus_station -> Low_Noise},"['Many_bus_station', 'Low_Noise']",Many_bus_station,Low_Noise,0.17264224473889322,0.8486590038314177,0.9791632211472202
194,{Many_cafe -> Low_Noise},"['Many_cafe', 'Low_Noise']",Many_cafe,Low_Noise,0.15900233826968044,0.8708644610458911,1.0047833664765093
195,{Many_gym -> Low_Noise},"['Many_gym', 'Low_Noise']",Many_gym,Low_Noise,0.16192517537022602,0.8602484472049688,0.9925348541042941
196,{Many_school -> Low_Noise},"['Many_school', 'Low_Noise']",Many_school,Low_Noise,0.1740062353858145,0.8661493695441319,0.9993432024506486
197,{Meadium to Large Reviews -> Low_Noise},"['Meadium to Large Reviews', 'Low_Noise']",Meadium to Large Reviews,Low_Noise,0.23655494933749024,0.9012620638455826,1.0398554207858655
198,{Medium No Reviews -> Low_Noise},"['Medium No Reviews', 'Low_Noise']",Medium No Reviews,Low_Noise,0.19894777864380359,0.8855160450997398,1.0216880268551853
199,{Moderate_American Indian population -> Low_Noise},"['Moderate_American Indian population', 'Low_Noise']",Moderate_American Indian population,Low_Noise,0.21239282930631334,0.8569182389937107,0.9886925365368082
200,{Moderate_Asian population -> Low_Noise},"['Moderate_Asian population', 'Low_Noise']",Moderate_Asian population,Low_Noise,0.2264224473889322,0.8697604790419161,1.0035096174557359
201,{Moderate_Black population -> Low_Noise},"['Moderate_Black population', 'Low_Noise']",Moderate_Black population,Low_Noise,0.21804364770070148,0.8721745908028059,1.006294964028777
202,{Moderate_Graduate or professional degree -> Low_Noise},"['Moderate_Graduate or professional degree', 'Low_Noise']",Moderate_Graduate or professional degree,Low_Noise,0.22681215900233828,0.8693054518297237,1.0029846175337551
203,{Moderate_High school or higher -> Low_Noise},"['Moderate_High school or higher', 'Low_Noise']",Moderate_High school or higher,Low_Noise,0.23051441932969602,0.875,1.009554856115108
204,{Moderate_Hispanic or Latino population -> Low_Noise},"['Moderate_Hispanic or Latino population', 'Low_Noise']",Moderate_Hispanic or Latino population,Low_Noise,0.2147310989867498,0.864313725490196,0.9972252786006488
205,{Moderate_Unemployed -> Low_Noise},"['Moderate_Unemployed', 'Low_Noise']",Moderate_Unemployed,Low_Noise,0.23207326578332035,0.8815692079940786,1.0171342570651105
206,{Moderate_White population -> Low_Noise},"['Moderate_White population', 'Low_Noise']",Moderate_White population,Low_Noise,0.21979734996102884,0.8730650154798762,1.0073223155221953
207,{Moderate_atm -> Low_Noise},"['Moderate_atm', 'Low_Noise']",Moderate_atm,Low_Noise,0.23733437256430243,0.8858181818181818,1.0220366252452584
208,{Moderate_bank -> Low_Noise},"['Moderate_bank', 'Low_Noise']",Moderate_bank,Low_Noise,0.3197583787996882,0.8903960933260987,1.0273185141523242
209,{Moderate_bar -> Low_Noise},"['Moderate_bar', 'Low_Noise']",Moderate_bar,Low_Noise,0.2509742790335152,0.8815879534565367,1.0171558851481444
210,{Moderate_beauty_salon -> Low_Noise},"['Moderate_beauty_salon', 'Low_Noise']",Moderate_beauty_salon,Low_Noise,0.24473889321901793,0.8914123491838183,1.028491046765143
211,{Moderate_bus_station -> Low_Noise},"['Moderate_bus_station', 'Low_Noise']",Moderate_bus_station,Low_Noise,0.2507794232268122,0.8894263994471322,1.0261997036786605
212,{Moderate_cafe -> Low_Noise},"['Moderate_cafe', 'Low_Noise']",Moderate_cafe,Low_Noise,0.2507794232268122,0.8974895397489542,1.0355027693326513
213,{Moderate_gym -> Low_Noise},"['Moderate_gym', 'Low_Noise']",Moderate_gym,Low_Noise,0.2579890880748246,0.8885906040268455,1.0252353821640674
214,{Moderate_school -> Low_Noise},"['Moderate_school', 'Low_Noise']",Moderate_school,Low_Noise,0.26383476227591585,0.8972829688535454,1.0352644325891176
215,{NY -> Low_Noise},"['NY', 'Low_Noise']",NY,Low_Noise,0.21161340607950116,0.8598574821852731,0.9920837676652028
216,{Small No Reviews -> Low_Noise},"['Small No Reviews', 'Low_Noise']",Small No Reviews,Low_Noise,0.15841777084957132,0.8041543026706232,0.9278147215165553
217,{Super many_American Indian population -> Low_Noise},"['Super many_American Indian population', 'Low_Noise']",Super many_American Indian population,Low_Noise,0.2186282151208106,0.8758782201405153,1.0105681262952169
218,{Super many_Asian population -> Low_Noise},"['Super many_Asian population', 'Low_Noise']",Super many_Asian population,Low_Noise,0.2088854247856586,0.8576,0.9894791366906476
219,{Super many_Black population -> Low_Noise},"['Super many_Black population', 'Low_Noise']",Super many_Black population,Low_Noise,0.21044427123928294,0.8752025931928689,1.009788603477024
220,{Super many_Graduate or professional degree -> Low_Noise},"['Super many_Graduate or professional degree', 'Low_Noise']",Super many_Graduate or professional degree,Low_Noise,0.21297739672642244,0.8572549019607842,0.9890809705177034
221,{Super many_High school or higher -> Low_Noise},"['Super many_High school or higher', 'Low_Noise']",Super many_High school or higher,Low_Noise,0.21024941543257988,0.8625099920063949,0.9951441724318387
222,{Super many_Hispanic or Latino population -> Low_Noise},"['Super many_Hispanic or Latino population', 'Low_Noise']",Super many_Hispanic or Latino population,Low_Noise,0.2127825409197194,0.8511301636788776,0.9820143884892086
223,{Super many_Unemployed -> Low_Noise},"['Super many_Unemployed', 'Low_Noise']",Super many_Unemployed,Low_Noise,0.20284489477786438,0.8689482470784641,1.0025724829151703
224,{Super many_White population -> Low_Noise},"['Super many_White population', 'Low_Noise']",Super many_White population,Low_Noise,0.21453624318004677,0.8581449727201871,0.9901079136690648
225,{Super many_atm -> Low_Noise},"['Super many_atm', 'Low_Noise']",Super many_atm,Low_Noise,0.21005455962587685,0.8402182385035074,0.9694244604316546
226,{Super many_bank -> Low_Noise},"['Super many_bank', 'Low_Noise']",Super many_bank,Low_Noise,0.20011691348402183,0.8438783894823336,0.9736474583685558
227,{Super many_bar -> Low_Noise},"['Super many_bar', 'Low_Noise']",Super many_bar,Low_Noise,0.20752143413873733,0.8412322274881516,0.9705943775785059
228,{Super many_beauty_salon -> Low_Noise},"['Super many_beauty_salon', 'Low_Noise']",Super many_beauty_salon,Low_Noise,0.20830085736554949,0.8463974663499604,0.976553911265287
229,{Super many_bus_station -> Low_Noise},"['Super many_bus_station', 'Low_Noise']",Super many_bus_station,Low_Noise,0.20187061574434917,0.8533772652388797,0.9846070425373046
230,{Super many_cafe -> Low_Noise},"['Super many_cafe', 'Low_Noise']",Super many_cafe,Low_Noise,0.21141855027279813,0.8456742010911925,0.9757194244604317
231,{Super many_gym -> Low_Noise},"['Super many_gym', 'Low_Noise']",Super many_gym,Low_Noise,0.196024941543258,0.8453781512605043,0.9753778489813193
232,{Super many_school -> Low_Noise},"['Super many_school', 'Low_Noise']",Super many_school,Low_Noise,0.20849571317225254,0.8425196850393701,0.9720798164617913
233,{Very Popular Resturant -> Low_Noise},"['Very Popular Resturant', 'Low_Noise']",Very Popular Resturant,Low_Noise,0.12802026500389713,0.8326996197718631,0.9607496512295867
234,{bars -> Low_Noise},"['bars', 'Low_Noise']",bars,Low_Noise,0.3111847233047545,0.8535542490646713,0.9848112424010551
235,{italian -> Low_Noise},"['italian', 'Low_Noise']",italian,Low_Noise,0.2044037412314887,0.8950511945392491,1.0326894627642595
236,{large Number of Reviews -> Low_Noise},"['large Number of Reviews', 'Low_Noise']",large Number of Reviews,Low_Noise,0.14477786438035853,0.893028846153846,1.0303561237548422
237,{newmexican -> Low_Noise},"['newmexican', 'Low_Noise']",newmexican,Low_Noise,0.32424006235385816,0.8693834900731453,1.0030746562624508
238,{seafood -> Low_Noise},"['seafood', 'Low_Noise']",seafood,Low_Noise,0.20459859703819175,0.8883248730964467,1.0249287879341198
239,{Many_bar -> Many_cafe},"['Many_bar', 'Many_cafe']",Many_bar,Many_cafe,0.10307872174590803,0.52324431256182,2.8658375795808544
240,{Many_cafe -> Many_bar},"['Many_cafe', 'Many_bar']",Many_cafe,Many_bar,0.10307872174590803,0.5645677694770544,2.865837579580854
241,{Moderate_atm -> Moderate_bank},"['Moderate_atm', 'Moderate_bank']",Moderate_atm,Moderate_bank,0.15802805923616522,0.5898181818181817,1.642402012528979
242,{Moderate_atm -> Moderate_cafe},"['Moderate_atm', 'Moderate_cafe']",Moderate_atm,Moderate_cafe,0.1406858924395947,0.525090909090909,1.8791956383922912
243,{Moderate_cafe -> Moderate_atm},"['Moderate_cafe', 'Moderate_atm']",Moderate_cafe,Moderate_atm,0.1406858924395947,0.5034867503486751,1.8791956383922912
244,{Moderate_bar -> Moderate_bank},"['Moderate_bar', 'Moderate_bank']",Moderate_bar,Moderate_bank,0.15374123148869837,0.540041067761807,1.5037931414832306
245,{Moderate_beauty_salon -> Moderate_bank},"['Moderate_beauty_salon', 'Moderate_bank']",Moderate_beauty_salon,Moderate_bank,0.1445830085736555,0.5266146202980837,1.4664059855506053
246,{Moderate_cafe -> Moderate_bank},"['Moderate_cafe', 'Moderate_bank']",Moderate_cafe,Moderate_bank,0.15510522213561964,0.5550906555090656,1.5457000781728294
247,{Moderate_gym -> Moderate_bank},"['Moderate_gym', 'Moderate_bank']",Moderate_gym,Moderate_bank,0.15841777084957132,0.5456375838926174,1.519377146249003
248,{Moderate_bar -> Moderate_cafe},"['Moderate_bar', 'Moderate_cafe']",Moderate_bar,Moderate_cafe,0.14594699922057677,0.512662559890486,1.8347170553402892
249,{Moderate_cafe -> Moderate_bar},"['Moderate_cafe', 'Moderate_bar']",Moderate_cafe,Moderate_bar,0.14594699922057677,0.5223152022315203,1.8347170553402892
250,{NY -> Super many_atm},"['NY', 'Super many_atm']",NY,Super many_atm,0.12373343725643024,0.5027711797307997,2.0110847189231986
251,{NY -> Super many_gym},"['NY', 'Super many_gym']",NY,Super many_gym,0.12451286048324241,0.505938242280285,2.181911814607078
252,{Super many_gym -> NY},"['Super many_gym', 'NY']",Super many_gym,NY,0.12451286048324241,0.5369747899159665,2.181911814607078
253,{NY -> Super many_school},"['NY', 'Super many_school']",NY,Super many_school,0.14925954793452845,0.6064924782264449,2.4508026757937915
254,{Super many_school -> NY},"['Super many_school', 'NY']",Super many_school,NY,0.14925954793452845,0.6031496062992125,2.4508026757937915
255,{Super many_Graduate or professional degree -> Super many_High school or higher},"['Super many_Graduate or professional degree', 'Super many_High school or higher']",Super many_Graduate or professional degree,Super many_High school or higher,0.15062353858144972,0.6062745098039215,2.48713092271281
256,{Super many_High school or higher -> Super many_Graduate or professional degree},"['Super many_High school or higher', 'Super many_Graduate or professional degree']",Super many_High school or higher,Super many_Graduate or professional degree,0.15062353858144972,0.6179056754596323,2.4871309227128098
257,{Super many_gym -> Super many_Graduate or professional degree},"['Super many_gym', 'Super many_Graduate or professional degree']",Super many_gym,Super many_Graduate or professional degree,0.11632891660171474,0.5016806722689076,2.019313890261987
258,{Super many_High school or higher -> Super many_White population},"['Super many_High school or higher', 'Super many_White population']",Super many_High school or higher,Super many_White population,0.14243959469992207,0.5843325339728218,2.3373301358912872
259,{Super many_White population -> Super many_High school or higher},"['Super many_White population', 'Super many_High school or higher']",Super many_White population,Super many_High school or higher,0.14243959469992207,0.5697583787996883,2.3373301358912872
260,{Super many_atm -> Super many_bank},"['Super many_atm', 'Super many_bank']",Super many_atm,Super many_bank,0.1966095089633671,0.7864380358534684,3.3163516844700083
261,{Super many_bank -> Super many_atm},"['Super many_bank', 'Super many_atm']",Super many_bank,Super many_atm,0.1966095089633671,0.8290879211175021,3.3163516844700083
262,{Super many_atm -> Super many_bar},"['Super many_atm', 'Super many_bar']",Super many_atm,Super many_bar,0.19972720187061574,0.798908807482463,3.2385466034755135
263,{Super many_bar -> Super many_atm},"['Super many_bar', 'Super many_atm']",Super many_bar,Super many_atm,0.19972720187061574,0.8096366508688784,3.2385466034755135
264,{Super many_atm -> Super many_beauty_salon},"['Super many_atm', 'Super many_beauty_salon']",Super many_atm,Super many_beauty_salon,0.17283710054559626,0.691348402182385,2.8091844813935074
265,{Super many_beauty_salon -> Super many_atm},"['Super many_beauty_salon', 'Super many_atm']",Super many_beauty_salon,Super many_atm,0.17283710054559626,0.7022961203483769,2.8091844813935074
266,{Super many_atm -> Super many_bus_station},"['Super many_atm', 'Super many_bus_station']",Super many_atm,Super many_bus_station,0.16328916601714732,0.6531566640685893,2.7611202635914336
267,{Super many_bus_station -> Super many_atm},"['Super many_bus_station', 'Super many_atm']",Super many_bus_station,Super many_atm,0.16328916601714732,0.6902800658978584,2.7611202635914336
268,{Super many_atm -> Super many_cafe},"['Super many_atm', 'Super many_cafe']",Super many_atm,Super many_cafe,0.2049883086515978,0.8199532346063912,3.279812938425565
269,{Super many_cafe -> Super many_atm},"['Super many_cafe', 'Super many_atm']",Super many_cafe,Super many_atm,0.2049883086515978,0.8199532346063912,3.279812938425565
270,{Super many_atm -> Super many_gym},"['Super many_atm', 'Super many_gym']",Super many_atm,Super many_gym,0.16952455183164458,0.6780982073265783,2.92436974789916
271,{Super many_gym -> Super many_atm},"['Super many_gym', 'Super many_atm']",Super many_gym,Super many_atm,0.16952455183164458,0.73109243697479,2.92436974789916
272,{Super many_atm -> Super many_school},"['Super many_atm', 'Super many_school']",Super many_atm,Super many_school,0.1843335931410756,0.7373343725643025,2.9795275590551182
273,{Super many_school -> Super many_atm},"['Super many_school', 'Super many_atm']",Super many_school,Super many_atm,0.1843335931410756,0.7448818897637796,2.9795275590551182
274,{Super many_bank -> Super many_bar},"['Super many_bank', 'Super many_bar']",Super many_bank,Super many_bar,0.16952455183164458,0.714872637633525,2.8978881329662327
275,{Super many_bar -> Super many_bank},"['Super many_bar', 'Super many_bank']",Super many_bar,Super many_bank,0.16952455183164458,0.6872037914691943,2.8978881329662327
276,{Super many_bank -> Super many_beauty_salon},"['Super many_bank', 'Super many_beauty_salon']",Super many_bank,Super many_beauty_salon,0.1623148869836321,0.6844700082169269,2.781235219453103
